200
=============Load dataset successfully=============
cofinal...
=============Load model successfully=============
Namespace(video_path='/home/zkl/Documents/Data/GDLT_data/VST/RG/swintx_avg_fps25_clip32', clip_num=68, train_label_path='/home/zkl/Documents/Data/GDLT_data/VST/RG/train.txt', test_label_path='/home/zkl/Documents/Data/GDLT_data/VST/RG/test.txt', action_type='Ball', score_type='Total_Score', model_name='Ball', submodel_name='cofinal', ckpt=None, test=False, epoch=250, batch=32, lr=0.01, momentum=0.9, weight_decay=0.0001, optim='sgd', lr_decay='cos', decay_rate=0.01, warmup=0, in_dim=1024, hidden_dim=256, n_head=1, n_encoder=1, n_decoder=2, n_query=4, alpha=1.0, margin=1.0, dropout=0.3, activate_regular_restrictions=2, loss_align=1, ab=0)
=============Begin training=============
/home/zkl/.conda/envs/AQA/lib/python3.9/site-packages/numpy/lib/npyio.py:719: VisibleDeprecationWarning: Creating an ndarray from ragged nested sequences (which is a list-or-tuple of lists-or-tuples-or ndarrays with different lengths or shapes) is deprecated. If you meant to do this, you must specify 'dtype=object' when creating the ndarray.
  val = np.asanyarray(val)
Epoch: 40	Loss: 0.0991	Train Coef: 0.431	Test Loss: 0.0138	Test Coef: 0.615905	Test rl2: 2.2985
Epoch: 41	Loss: 0.0986	Train Coef: 0.512	Test Loss: 0.0120	Test Coef: 0.673966	Test rl2: 1.9990
Epoch: 42	Loss: 0.0959	Train Coef: 0.590	Test Loss: 0.0120	Test Coef: 0.664890	Test rl2: 2.0015
Epoch: 43	Loss: 0.0968	Train Coef: 0.590	Test Loss: 0.0118	Test Coef: 0.703885	Test rl2: 1.9680
Epoch: 44	Loss: 0.0947	Train Coef: 0.630	Test Loss: 0.0113	Test Coef: 0.680546	Test rl2: 1.8846
Epoch: 45	Loss: 0.0922	Train Coef: 0.761	Test Loss: 0.0125	Test Coef: 0.720021	Test rl2: 2.0872
Epoch: 46	Loss: 0.0916	Train Coef: 0.623	Test Loss: 0.0111	Test Coef: 0.673678	Test rl2: 1.8485
Epoch: 47	Loss: 0.0943	Train Coef: 0.669	Test Loss: 0.0128	Test Coef: 0.666571	Test rl2: 2.1311
Epoch: 48	Loss: 0.0911	Train Coef: 0.783	Test Loss: 0.0099	Test Coef: 0.732603	Test rl2: 1.6589
Epoch: 49	Loss: 0.0921	Train Coef: 0.569	Test Loss: 0.0129	Test Coef: 0.700427	Test rl2: 2.1468
Epoch: 50	Loss: 0.0895	Train Coef: 0.669	Test Loss: 0.0109	Test Coef: 0.668972	Test rl2: 1.8190
Epoch: 51	Loss: 0.0900	Train Coef: 0.583	Test Loss: 0.0130	Test Coef: 0.743553	Test rl2: 2.1731
Epoch: 52	Loss: 0.0889	Train Coef: 0.706	Test Loss: 0.0119	Test Coef: 0.723815	Test rl2: 1.9924
Epoch: 53	Loss: 0.0879	Train Coef: 0.698	Test Loss: 0.0099	Test Coef: 0.731883	Test rl2: 1.6608
Epoch: 54	Loss: 0.0877	Train Coef: 0.824	Test Loss: 0.0107	Test Coef: 0.776449	Test rl2: 1.7860
Epoch: 55	Loss: 0.0883	Train Coef: 0.672	Test Loss: 0.0106	Test Coef: 0.715603	Test rl2: 1.7669
Epoch: 56	Loss: 0.0902	Train Coef: 0.778	Test Loss: 0.0108	Test Coef: 0.788839	Test rl2: 1.8085
Epoch: 57	Loss: 0.0888	Train Coef: 0.542	Test Loss: 0.0106	Test Coef: 0.733900	Test rl2: 1.7669
Epoch: 58	Loss: 0.0908	Train Coef: 0.713	Test Loss: 0.0120	Test Coef: 0.787158	Test rl2: 2.0036
Epoch: 59	Loss: 0.0907	Train Coef: 0.645	Test Loss: 0.0111	Test Coef: 0.721846	Test rl2: 1.8557
Epoch: 60	Loss: 0.0879	Train Coef: 0.696	Test Loss: 0.0122	Test Coef: 0.774864	Test rl2: 2.0447
Epoch: 61	Loss: 0.0881	Train Coef: 0.710	Test Loss: 0.0094	Test Coef: 0.768477	Test rl2: 1.5681
Epoch: 62	Loss: 0.0852	Train Coef: 0.855	Test Loss: 0.0109	Test Coef: 0.711857	Test rl2: 1.8157
Epoch: 63	Loss: 0.0857	Train Coef: 0.683	Test Loss: 0.0089	Test Coef: 0.775345	Test rl2: 1.4833
Epoch: 64	Loss: 0.0863	Train Coef: 0.749	Test Loss: 0.0093	Test Coef: 0.783172	Test rl2: 1.5564
Epoch: 65	Loss: 0.0845	Train Coef: 0.518	Test Loss: 0.0097	Test Coef: 0.765980	Test rl2: 1.6112
Epoch: 66	Loss: 0.0841	Train Coef: 0.850	Test Loss: 0.0102	Test Coef: 0.754262	Test rl2: 1.7059
Epoch: 67	Loss: 0.0853	Train Coef: 0.768	Test Loss: 0.0099	Test Coef: 0.794842	Test rl2: 1.6506
Epoch: 68	Loss: 0.0844	Train Coef: 0.899	Test Loss: 0.0098	Test Coef: 0.749892	Test rl2: 1.6319
Epoch: 69	Loss: 0.0858	Train Coef: 0.821	Test Loss: 0.0086	Test Coef: 0.799068	Test rl2: 1.4407
Epoch: 70	Loss: 0.0854	Train Coef: 0.858	Test Loss: 0.0114	Test Coef: 0.708688	Test rl2: 1.8969
Epoch: 71	Loss: 0.0869	Train Coef: 0.664	Test Loss: 0.0079	Test Coef: 0.802382	Test rl2: 1.3238
Epoch: 72	Loss: 0.0842	Train Coef: 0.681	Test Loss: 0.0110	Test Coef: 0.703693	Test rl2: 1.8367
Epoch: 73	Loss: 0.0847	Train Coef: 0.779	Test Loss: 0.0082	Test Coef: 0.801998	Test rl2: 1.3628
Epoch: 74	Loss: 0.0840	Train Coef: 0.673	Test Loss: 0.0093	Test Coef: 0.767709	Test rl2: 1.5580
Epoch: 75	Loss: 0.0853	Train Coef: 0.743	Test Loss: 0.0086	Test Coef: 0.792633	Test rl2: 1.4331
Epoch: 76	Loss: 0.0840	Train Coef: 0.686	Test Loss: 0.0096	Test Coef: 0.772895	Test rl2: 1.6064
Epoch: 77	Loss: 0.0871	Train Coef: 0.553	Test Loss: 0.0093	Test Coef: 0.768141	Test rl2: 1.5481
Epoch: 78	Loss: 0.0882	Train Coef: 0.758	Test Loss: 0.0103	Test Coef: 0.777025	Test rl2: 1.7172
Epoch: 79	Loss: 0.0868	Train Coef: 0.714	Test Loss: 0.0089	Test Coef: 0.775681	Test rl2: 1.4802
Epoch: 80	Loss: 0.0847	Train Coef: 0.911	Test Loss: 0.0091	Test Coef: 0.771455	Test rl2: 1.5234
Epoch: 81	Loss: 0.0846	Train Coef: 0.666	Test Loss: 0.0094	Test Coef: 0.765116	Test rl2: 1.5740
Epoch: 82	Loss: 0.0833	Train Coef: 0.736	Test Loss: 0.0085	Test Coef: 0.782836	Test rl2: 1.4231
Epoch: 83	Loss: 0.0831	Train Coef: 0.627	Test Loss: 0.0098	Test Coef: 0.755079	Test rl2: 1.6414
Epoch: 84	Loss: 0.0835	Train Coef: 0.816	Test Loss: 0.0080	Test Coef: 0.790904	Test rl2: 1.3368
Epoch: 85	Loss: 0.0830	Train Coef: 0.789	Test Loss: 0.0092	Test Coef: 0.766076	Test rl2: 1.5293
Epoch: 86	Loss: 0.0835	Train Coef: 0.688	Test Loss: 0.0085	Test Coef: 0.785622	Test rl2: 1.4218
Epoch: 87	Loss: 0.0838	Train Coef: 0.594	Test Loss: 0.0087	Test Coef: 0.788551	Test rl2: 1.4571
Epoch: 88	Loss: 0.0827	Train Coef: 0.706	Test Loss: 0.0093	Test Coef: 0.780003	Test rl2: 1.5495
Epoch: 89	Loss: 0.0827	Train Coef: 0.844	Test Loss: 0.0092	Test Coef: 0.766652	Test rl2: 1.5344
Epoch: 90	Loss: 0.0836	Train Coef: 0.639	Test Loss: 0.0088	Test Coef: 0.789608	Test rl2: 1.4724
Epoch: 91	Loss: 0.0825	Train Coef: 0.760	Test Loss: 0.0098	Test Coef: 0.751573	Test rl2: 1.6372
Epoch: 92	Loss: 0.0820	Train Coef: 0.675	Test Loss: 0.0087	Test Coef: 0.787254	Test rl2: 1.4530
Epoch: 93	Loss: 0.0836	Train Coef: 0.742	Test Loss: 0.0097	Test Coef: 0.757144	Test rl2: 1.6168
Epoch: 94	Loss: 0.0821	Train Coef: 0.615	Test Loss: 0.0087	Test Coef: 0.770734	Test rl2: 1.4563
Epoch: 95	Loss: 0.0830	Train Coef: 0.843	Test Loss: 0.0088	Test Coef: 0.769534	Test rl2: 1.4708
